"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu507";0;2;0;0;0;0;1;0;0;1;2;0;0;0;0;1;0;2;0;0;1;2;2;3;0;0;1;1;7;9;2;1;2;2;0;0;4;3;0;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"Nolandellidae";"Nolandella";"Nolandella_sp.";NA;NA;NA;NA
"Otu1460";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";NA;NA;NA;NA;NA;NA;NA
"Otu1658";0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";NA;NA;NA;NA;NA;NA
"Otu1476";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu392";0;4;3;0;0;0;0;0;1;5;2;0;6;1;0;0;0;4;0;0;1;0;2;0;1;0;0;1;1;0;0;5;7;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Oligohymenophorea";"Astomatia";"Astomatida";NA;NA;NA;NA;NA;NA
"Otu1227";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1147";0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";"Amphifilaceae_X";"Amphifilaceae_X_sp.";NA;NA;NA;NA
"Otu1540";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Endomyxa";"Vampyrellida";NA;NA;NA;NA;NA;NA;NA
"Otu1286";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu639";0;1;0;1;4;0;0;1;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Zygnemophyceae";"Zygnemophyceae_X";"Zygnemophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu985";0;0;1;0;0;0;0;2;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Bacillariophyceae";"Naviculales";"Pinnulariaceae";"Pinnularia";NA;NA;NA;NA;NA
"Otu482";0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;5;9;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";"Sandona";NA;"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu773";0;0;0;0;0;0;0;2;2;0;3;0;0;2;1;0;0;0;0;0;0;1;0;5;0;2;0;3;2;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;0;0;16;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu1704";0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";NA;NA;NA;NA;NA;NA
"Otu1249";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Cryptogregarinorida";"Cryptosporidiidae";"Cryptosporidium1";NA;NA;NA;NA;NA
"Otu127";0;0;2;2;0;1;0;0;0;0;0;2;0;3;0;0;1;0;2;1;1;1;1;4;0;0;13;0;0;0;3;7;0;2;1;0;1;0;6;1;0;31;1;1;0;1;1;0;16;52;3;4;57;23;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1570";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu1283";0;0;3;0;0;0;0;0;0;0;7;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";NA;NA;NA;NA;NA;NA;NA
"Otu1456";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Eugregarinorida";"Gregarinidae";NA;NA;NA;NA;NA;NA
"Otu1737";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Choanoflagellata";"Choanoflagellatea";"Craspedida";"Salpingoecidae_Group_C1";"Salpingoecidae_Group_C1_X";"Salpingoecidae_Group_C1_X_sp.";NA;NA;NA;NA
"Otu730";0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu697";0;0;0;1;2;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1;3;5;0;0;1;0;0;0;0;0;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1709";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1175";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu1743";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"LOS7N/I-lineage";NA;NA;NA;NA;NA;NA
"Otu1072";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Archaeplastida";"Rhodophyta";"Rhodophyta_X";"Bangiophyceae";"Cyanidiales";"Cyanidiales_X";"Cyanidiales_XX";"Cyanidiales_XX_sp.";NA;NA;NA;NA
"Otu316";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2;0;0;0;2;0;1;1;0;0;3;0;2;4;6;4;1;2;3;2;4;1;3;2;0;1;1;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";NA;NA;NA;NA;NA;NA
"Otu526";0;0;0;0;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0;2;0;0;0;11;6;0;0;0;0;8;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Euglyphida";"Euglyphidae";"Euglypha";NA;"omnivore";"testate_cell_silica";"gliding";"ubiquitous"
"Otu1696";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";NA;NA;NA;NA;NA;NA;NA
"Otu1967";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Neocercomonas";"Neocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu1940";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Thecofilosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1655";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1654";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Thecofilosea";"Cryomonadida";"Rhogostoma-lineage";"Rhogostoma-lineage_X";"Rhogostoma-lineage_X_sp.";"omnivore";"testate_cell_organic";"gliding";"soil_and_freshwater"
"Otu1272";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";NA;NA;NA;NA;NA;NA;NA
"Otu1657";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Allapsidae";"Allapsidae_X";"Allapsidae_X_sp.";"bacterivore";"naked_flagellate";"gliding";"soil_and_freshwater"
"Otu1508";0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Choanoflagellata";"Choanoflagellatea";"Craspedida";"Salpingoecidae_Group_C1";"Salpingoecidae_Group_C1_X";"Salpingoecidae_Group_C1_X_sp.";NA;NA;NA;NA
"Otu1210";0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Thecofilosea";"Cryomonadida";"Rhogostoma-lineage";"Rhogostoma-lineage_X";"Rhogostoma-lineage_X_sp.";"omnivore";"testate_cell_organic";"gliding";"soil_and_freshwater"
"Otu1053";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Eugregarinorida";"Gregarinidae";NA;NA;NA;NA;NA;NA
"Otu1757";0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Spirotrichea";"Hypotrichia";"Oxytrichidae";"Oxytrichidae_X";"Oxytrichidae_X_sp.";NA;NA;NA;NA
"Otu871";0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu657";0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;2;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu1515";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Glissomonadida_X";"Glissomonadida_XX";"Glissomonadida_XX_sp.";NA;NA;NA;"soil_and_freshwater"
"Otu959";0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Ascogregarina";NA;NA;NA;NA;NA
"Otu1361";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Perkinsea";"Perkinsida";"Perkinsida_X";"Perkinsida_XX";"Perkinsida_XXX";"Perkinsida_XXX_sp.";NA;NA;NA;NA
"Otu1681";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu1426";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Sagenista";"Labyrinthulomycetes";"Amphifilaceae";NA;NA;NA;NA;NA;NA
