,HF100,HF101,HF102,HF103,HF104,HF105,HF106,HF107,HF108,HF109,HF110,HF112,HF113,HF114,HF115,HF116,HF117,HF119,HF120,HF124,HF125,HF126,HF127,HF129,HF130,HF131,HF132,HF133,HF134,HF135,HF136,HF137,HF138,HF139,HF140,HF142,HF143,HF144,HF149,HF151,HF152,HF153,HF154,HF156,HF158,HF159,HF160,HF161,HF162,HF163,HF164,HF169,HF171,HF172,HF173,HF178,HF41,HF46,HF47,HF50,HF51,HF52,HF53,HF54,HF55,HF56,HF57,HF58,HF59,HF60,HF61,HF62,HF63,HF64,HF65,HF66,HF68,HF71,HF72,HF73,HF74,HF75,HF76,HF77,HF79,HF80,HF81,HF82,HF83,HF84,HF85,HF90,HF91,HF92,HF93,HF94,HF95,HF96,taxonomy,nutrition,morphology,locomotion,habitat
Otu1797,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,2,3,1,2,3,1,4,0,2,0,0,0,2,22,0,0,0,0,0,4,0,0,0,0,1,2,1,0,0,0,2,1,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida;Balamuthiidae;Balamuthia;Balamuthia_mandrillaris;,NA,NA,NA,NA
Otu387,4,3,3,1,13,1,1,2,3,0,7,2,3,1,3,6,5,2,1,0,1,0,0,0,0,1,1,2,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,15,3,13,4,10,0,10,4,4,4,7,18,5,4,5,14,11,10,10,15,41,7,14,6,10,8,20,7,4,7,2,5,1,2,3,4,3,0,1,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X,NA,NA,NA,NA
Otu1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_indicum;,NA,NA,NA,NA
Otu386,5,1,3,2,5,0,1,5,0,7,4,5,2,2,19,5,0,3,0,0,9,0,25,1,2,9,2,4,2,0,7,0,7,0,4,0,9,8,3,0,6,0,10,0,0,11,0,0,0,0,0,0,0,1,0,0,3,0,0,3,5,10,2,4,0,3,4,2,12,1,1,4,3,0,5,11,6,0,16,23,2,2,1,5,4,7,9,0,12,0,4,2,0,1,15,0,3,6,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Pyramimonadophyceae;Pyramimonadales;Pyramimonadaceae;Pyramimonas,NA,NA,NA,NA
Otu317,1,0,1,1,2,6,0,4,0,2,4,4,3,3,9,3,5,2,2,6,11,3,1,3,4,3,0,18,12,50,4,0,7,8,5,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,4,1,7,7,0,2,4,9,15,4,14,17,8,8,15,2,9,0,0,10,1,13,8,64,0,8,1,20,0,17,3,4,0,1,0,6,0,0,6,3,1,6,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetales_X;Spizellomycetales_XX;Spizellomycetales_XX_sp.;,NA,NA,NA,NA
Otu1904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,2,0,0,0,1,0,0,0,1,0,4,0,6,2,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,2,0,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Balanophora,NA,NA,NA,NA
Otu371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,2,0,0,0,1,0,3,12,0,3,0,29,12,4,4,0,5,0,1,2,2,4,5,7,1,8,0,10,4,2,2,0,0,1,0,1,0,0,14,0,0,0,0,4,0,31,1,0,0,10,0,1,0,1,1,0,0,10,0,0,0,1,4,1,2,0,0,0,1,0,0,1,Eukaryota;Obazoa;Opisthokonta;Fungi,NA,NA,NA,NA
Otu1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Stachybotrys,NA,NA,NA,NA
Otu255,9,1,8,4,9,3,0,1,2,12,13,2,0,7,11,5,7,23,2,2,1,17,21,17,5,7,12,7,16,10,8,8,9,10,10,6,5,16,12,7,7,5,11,6,4,5,16,16,16,3,9,8,26,9,8,10,1,5,5,3,6,5,5,21,12,7,7,9,9,5,35,26,15,1,12,13,7,1,8,82,6,3,21,15,29,22,9,5,22,7,2,9,7,4,33,16,4,11,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes,NA,NA,NA,NA
Otu1489,0,2,1,0,0,4,0,0,0,0,0,0,0,1,22,6,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,2,5,5,5,5,4,5,11,15,3,6,12,0,1,17,3,59,9,3,0,7,11,1,3,2,1,4,8,0,3,0,2,0,1,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetales_X;Spizellomycetales_XX;Spizellomycetales_XX_sp.;,NA,NA,NA,NA
Otu1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Rhizophydiales,NA,NA,NA,NA
Otu1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,1,0,2,0,2,0,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unassigned,NA,NA,NA,NA
Otu1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,3,1,0,2,0,0,0,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Unassigned,NA,NA,NA,NA
Otu824,0,0,1,0,14,2,0,3,0,8,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,4,1,3,0,0,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,5,4,2,1,1,0,0,0,8,0,1,1,0,1,2,3,7,3,0,0,1,0,0,0,2,1,0,2,1,0,0,7,0,5,2,3,0,Eukaryota;Amoebozoa;Discosea;Discosea_X,NA,NA,NA,NA
Otu188,107,3,1,6,15,11,5,0,1,9,0,1,9,0,11,4,7,0,106,0,3,0,0,1,0,0,0,0,3,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,5,7,9,162,3,0,0,113,0,9,23,8,35,3,5,3,49,11,50,1,9,4,14,161,5,0,1,3,12,1,3,0,20,69,11,3,2,Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Plasmodiophorida;Plasmodiophorida_X,NA,NA,NA,NA
Otu524,0,0,8,0,0,1,1,0,0,0,0,4,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,6,6,4,2,2,11,0,3,1,0,0,1,0,1,0,0,0,1,0,1,0,6,9,3,2,0,2,5,0,0,2,0,0,1,1,Eukaryota;TSAR;Stramenopiles;Gyrista;Phaeophyceae;Phaeophyceae_X;Phaeophyceae_XX,NA,NA,NA,NA
Otu120,11,17,9,22,47,13,19,25,43,16,15,34,3,16,28,10,25,24,29,11,39,8,19,51,4,62,7,13,7,2,5,44,18,32,16,30,7,8,3,15,4,6,5,10,31,14,1,10,18,18,22,6,0,4,3,12,9,54,15,15,11,10,11,31,35,19,13,20,13,28,36,33,11,5,18,33,10,22,23,50,11,34,11,27,41,51,7,5,18,8,7,14,9,14,29,3,7,20,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae,NA,NA,NA,NA
Otu1104,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,16,1,0,0,3,0,7,0,0,10,1,1,6,0,0,0,1,0,2,1,0,5,0,0,7,0,0,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Eurotiomycetes;Chaetothyriales;Chaetothyriales_sp.;,NA,NA,NA,NA
Otu562,10,3,0,0,5,3,2,1,0,1,3,0,2,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,5,0,11,0,0,8,1,0,0,1,9,0,0,2,0,5,2,1,10,0,16,0,12,0,16,0,4,2,0,1,0,5,0,4,0,11,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Saccharomycotina;Stephanoascales;Blastobotrys,NA,NA,NA,NA
Otu331,0,0,5,2,6,2,4,0,14,2,6,0,1,1,3,4,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,15,0,16,3,7,3,1,0,16,2,0,9,1,8,1,7,35,6,11,3,0,2,8,4,18,7,10,6,2,8,1,7,4,0,2,19,10,13,1,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;Nolandellidae;Nolandella;Nolandella_sp.;,NA,NA,NA,NA
Otu1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata;Perkinsea;Perkinsida;Perkinsida_X;Perkinsida_XX;Perkinsida_XXX;Perkinsida_XXX_sp.;,NA,NA,NA,NA
Otu1008,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,6,0,0,1,1,0,0,1,1,0,0,2,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina;Cystobasidiomycetes;Rhodotorula,NA,NA,NA,NA
Otu1857,2,6,2,11,0,12,3,17,15,24,3,9,7,2,43,78,2,6,15,20,0,12,6,9,1,19,4,0,18,0,5,6,2,5,5,12,0,8,0,0,3,3,16,3,2,0,0,1,7,28,9,25,0,2,0,1,3,0,0,3,1,12,10,16,0,20,9,4,3,2,7,5,3,12,2,2,6,1,5,12,3,2,15,2,12,0,10,11,0,1,1,6,0,5,1,0,0,1,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes,NA,NA,NA,NA
Otu87,3,3,15,13,39,32,15,8,36,32,11,17,15,30,30,21,14,20,50,27,72,30,29,58,15,26,75,58,34,0,58,38,42,34,57,7,8,0,3,1,0,5,1,1,13,8,1,0,1,0,1,0,2,2,0,0,5,0,0,3,1,7,10,10,1,4,4,2,7,1,8,14,16,6,13,34,6,6,7,35,6,8,3,3,45,50,10,24,45,12,4,2,12,3,42,12,8,3,Eukaryota;Obazoa;Opisthokonta;Fungi,NA,NA,NA,NA
Otu1060,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;LOS7N/I-lineage,NA,NA,NA,NA
Otu668,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,2,4,0,0,4,0,8,0,0,5,0,0,0,7,0,0,0,1,0,10,2,0,2,9,0,2,0,0,2,2,0,2,1,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae,NA,NA,NA,NA
Otu1755,12,50,41,91,325,96,115,116,163,210,192,109,137,67,192,99,174,173,42,120,180,383,102,431,112,113,180,158,161,955,167,138,50,124,131,70,191,112,49,35,51,96,94,61,100,319,186,47,27,198,137,57,149,89,42,66,3,1,1,7,5,5,6,20,4,11,6,0,49,27,14,1,56,14,12,66,10,24,3,19,43,9,9,32,96,30,48,30,147,43,59,22,0,41,86,93,95,27,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes,NA,NA,NA,NA
Otu816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,1,0,0,1,0,1,4,2,0,0,4,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium1;Cryptosporidium1_sp.;,NA,NA,NA,NA
Otu803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,2,0,0,0,0,0,19,2,0,0,0,1,11,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_3;Haptoria_3_X,NA,NA,NA,NA
Otu434,2,0,2,1,4,0,2,0,0,0,0,6,0,1,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,2,0,4,0,0,2,0,0,0,3,0,0,0,0,1,12,0,0,0,1,0,0,4,0,6,11,3,26,6,17,13,4,0,7,3,1,7,6,5,4,5,1,2,5,0,11,4,1,2,1,2,6,7,7,10,4,2,0,0,4,8,6,7,19,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsidae_X;Allapsidae_X_sp.;,bacterivore,naked_flagellate,gliding,soil_and_freshwater
Otu633,1,0,0,7,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,5,5,0,1,0,3,1,8,2,0,0,3,0,0,4,1,3,6,2,3,0,4,4,0,3,19,7,0,0,0,0,1,2,0,0,4,9,1,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X;Neochlorosarcina,NA,NA,NA,NA
Otu1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,1,0,4,5,2,0,3,1,0,3,2,0,1,0,0,4,0,0,7,0,0,2,2,9,4,0,3,4,0,1,0,0,0,30,3,3,2,Eukaryota,NA,NA,NA,NA
Otu1952,5,2,9,3,16,2,2,3,7,8,5,6,5,1,17,2,5,12,5,6,1,0,15,1,2,5,4,3,4,1,1,4,5,0,2,2,5,4,3,1,4,4,3,0,8,0,6,0,8,4,7,2,4,1,7,1,6,14,8,17,2,7,6,9,7,8,5,6,9,14,7,6,4,7,19,5,0,24,3,2,1,6,3,8,5,17,6,5,16,1,2,1,5,3,8,4,1,9,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes,NA,NA,NA,NA
Otu638,2,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19,3,2,12,2,9,6,1,4,2,8,6,5,2,1,3,2,7,1,0,8,17,1,4,0,10,0,20,1,0,9,0,0,0,0,2,6,1,11,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota,NA,NA,NA,NA
Otu408,2,5,3,2,23,3,0,6,3,4,8,3,1,1,10,6,8,11,2,8,10,1,4,12,3,1,10,7,8,5,6,12,2,4,11,2,1,10,6,11,7,5,6,2,12,9,22,3,8,27,5,4,16,8,8,9,3,10,4,8,5,7,7,11,8,2,14,4,6,11,8,7,3,5,132,8,2,0,14,34,4,4,7,8,7,7,1,17,14,3,1,2,0,2,32,13,7,6,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Trametes;Trametes_versicolor;,NA,NA,NA,NA
Otu1000,0,8,1,3,0,0,4,2,0,0,0,0,0,2,2,0,2,0,0,0,2,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,15,2,6,0,13,0,0,5,2,0,1,2,0,5,0,0,7,0,0,25,5,0,0,0,0,3,0,0,0,1,0,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes,NA,NA,NA,NA
Otu732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,16,0,3,0,1,0,2,4,4,6,2,2,4,0,0,0,10,0,2,0,0,0,1,3,2,1,6,0,1,0,0,0,0,0,0,1,0,0,0,Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Amphifilaceae;Amphifilaceae_X;Amphifilaceae_X_sp.;,NA,NA,NA,NA
Otu583,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,3,0,0,2,1,0,2,3,4,0,8,5,4,6,3,9,4,0,1,0,0,0,6,1,16,1,18,2,3,2,1,0,9,3,0,0,3,1,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida,NA,NA,NA,NA
Otu216,0,0,1,0,5,1,0,0,0,0,0,2,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,31,19,23,28,19,19,43,10,27,25,17,35,7,12,28,29,16,8,14,17,33,15,22,30,22,30,12,1,0,4,2,7,3,0,3,1,1,1,0,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae,NA,NA,NA,NA
Otu712,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,2,5,0,4,4,0,0,17,0,0,9,21,2,0,0,11,4,0,9,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;,NA,NA,NA,NA
Otu230,3,3,7,10,28,8,2,3,12,21,7,12,11,16,9,5,9,8,3,10,11,2,16,2,1,8,10,11,13,20,2,12,30,31,5,30,3,17,1,7,8,4,9,7,18,65,24,18,20,2,0,2,1,6,3,0,2,4,4,6,0,7,4,5,0,9,3,2,0,2,2,12,9,9,0,1,3,10,1,22,3,2,9,4,24,11,3,3,0,0,8,6,4,6,13,5,7,6,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Pucciniomycotina,NA,NA,NA,NA
Otu144,25,43,22,18,107,21,23,22,16,48,31,8,35,22,50,22,16,27,7,26,6,16,55,42,5,24,7,29,20,20,3,7,13,25,6,0,3,1,0,8,1,0,0,4,7,3,10,0,0,0,0,0,1,1,0,0,6,18,21,42,27,38,14,36,20,25,21,36,52,45,27,21,24,21,21,44,9,98,22,102,24,27,16,72,94,71,25,29,63,11,22,17,7,1,76,45,30,27,Eukaryota;Amoebozoa;Tubulinea;Tubulinea_X;Elardia;Euamoebida;Nolandellidae;Nolandella;Nolandella_sp.;,NA,NA,NA,NA
Otu463,0,0,3,0,5,1,1,1,4,0,2,0,2,0,2,1,0,6,2,0,2,0,1,2,1,0,2,1,0,0,3,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,3,0,2,7,6,2,0,2,2,0,3,1,4,0,1,3,1,0,0,0,1,6,0,0,7,3,2,10,1,4,4,2,5,0,2,1,1,3,9,1,1,7,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Allapsidae_X;Allapsidae_X_sp.;,bacterivore,naked_flagellate,gliding,soil_and_freshwater
Otu508,6,2,17,2,29,12,3,3,10,4,1,3,1,1,4,2,15,2,0,0,5,0,2,0,0,0,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,0,0,17,1,3,3,4,7,6,3,2,1,2,13,3,0,6,16,33,1,2,15,5,0,21,2,0,2,9,8,2,13,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota,NA,NA,NA,NA
Otu84,9,12,17,28,27,4,7,20,15,5,2,35,4,4,7,7,8,2,31,4,7,41,14,29,1,8,0,7,4,10,3,38,15,21,1,0,30,15,0,3,20,7,0,9,23,19,8,0,0,0,0,0,1,9,0,0,3,7,0,21,7,10,18,40,16,38,4,0,6,8,29,0,14,9,7,12,22,1,0,1,8,0,7,11,23,13,36,9,12,9,45,15,10,8,37,11,10,4,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporomycetes_XX;Peronosporomycetes_XXX;Peronosporomycetes_XXX_sp.;,NA,NA,NA,NA
Otu445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,0,0,3,7,19,0,3,4,16,3,19,3,3,0,8,31,0,0,0,1,4,14,0,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytricha;Oxytricha_trifallax;,NA,NA,NA,NA
Otu506,0,0,2,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,15,8,3,0,0,2,5,20,0,0,0,0,0,4,1,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,1,0,2,3,1,1,0,0,0,0,1,0,1,3,1,0,0,0,1,0,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Alveolata,NA,NA,NA,NA
Otu540,7,0,1,0,6,4,0,0,2,0,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,4,0,6,8,3,6,5,2,1,1,3,11,5,5,7,8,6,7,2,0,0,27,4,5,0,1,2,6,6,3,15,2,1,4,1,0,1,4,6,2,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X,NA,NA,NA,NA
Otu1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas_sp.;,omnivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu1044,0,5,0,0,0,0,0,0,0,3,0,0,0,1,6,3,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,1,4,0,1,0,0,1,0,0,3,0,0,0,5,0,0,0,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetales_X;Spizellomycetales_XX;Spizellomycetales_XX_sp.;,NA,NA,NA,NA
