,HF100,HF101,HF102,HF103,HF104,HF105,HF106,HF107,HF108,HF109,HF110,HF112,HF113,HF114,HF115,HF116,HF117,HF119,HF120,HF124,HF125,HF126,HF127,HF129,HF130,HF131,HF132,HF133,HF134,HF135,HF136,HF137,HF138,HF139,HF140,HF142,HF143,HF144,HF149,HF151,HF152,HF153,HF154,HF156,HF158,HF159,HF160,HF161,HF162,HF163,HF164,HF169,HF171,HF172,HF173,HF178,HF41,HF46,HF47,HF50,HF51,HF52,HF53,HF54,HF55,HF56,HF57,HF58,HF59,HF60,HF61,HF62,HF63,HF64,HF65,HF66,HF68,HF71,HF72,HF73,HF74,HF75,HF76,HF77,HF79,HF80,HF81,HF82,HF83,HF84,HF85,HF90,HF91,HF92,HF93,HF94,HF95,HF96,taxonomy,nutrition,morphology,locomotion,habitat
Otu131,29.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,10.0,0.0,21.0,2.0,0.0,4.0,1.0,1.0,7.0,2.0,0.0,2.0,4.0,367.0,2.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Leotiomycetes,NA,NA,NA,NA
Otu71,3.0,8.0,5.0,8.0,40.0,45.0,8.0,2.0,9.0,9.0,18.0,0.0,4.0,4.0,17.0,1.0,3.0,13.0,3.0,8.0,1.0,2.0,3.0,11.0,1.0,1.0,4.0,4.0,3.0,2.0,10.0,4.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,25.0,2.0,3.0,6.0,1.0,5.0,1.0,4.0,6.0,4.0,11.0,10.0,5.0,3.0,2.0,0.0,1.0,2.0,4.0,3.0,2.0,3.0,8.0,1.0,6.0,7.0,Eukaryota;TSAR;Stramenopiles;Gyrista,NA,NA,NA,NA
Otu286,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,6.0,4.0,0.0,14.0,5.0,3.0,8.0,4.0,9.0,4.0,5.0,6.0,7.0,0.0,0.0,3.0,7.0,0.0,3.0,2.0,5.0,1.0,2.0,0.0,7.0,0.0,4.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,Eukaryota;Amoebozoa,NA,NA,NA,NA
Otu29,70.0,7.0,23.0,12.0,14.0,6.0,14.0,10.0,20.0,6.0,11.0,4.0,9.0,5.0,15.0,5.0,12.0,12.0,5.0,0.0,2.0,6.0,11.0,3.0,1.0,0.0,1.0,4.0,6.0,1.0,1.0,1.0,7.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,11.0,12.0,20.0,23.0,28.0,13.0,22.0,24.0,25.0,16.0,37.0,23.0,23.0,26.0,26.0,27.0,16.0,14.0,28.0,0.0,33.0,14.0,23.0,41.0,20.0,8.0,18.0,19.0,33.0,16.0,9.0,19.0,18.0,23.0,13.0,21.0,11.0,19.0,21.0,35.0,67.0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Eocercomonas;Eocercomonas_sp.;,omnivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu365,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,3.0,6.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,13.0,7.0,5.0,5.0,3.0,0.0,Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Ochromonadales;Ochromonadaceae;Poterioochromonas,NA,NA,NA,NA
Otu251,0.0,1.0,3.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,7.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,30.0,2.0,0.0,0.0,2.0,0.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes,NA,NA,NA,NA
Otu30,37.0,8.0,13.0,15.0,19.0,33.0,21.0,36.0,43.0,15.0,12.0,25.0,15.0,40.0,8.0,10.0,14.0,9.0,58.0,9.0,21.0,31.0,13.0,16.0,11.0,15.0,10.0,15.0,18.0,21.0,18.0,16.0,4.0,10.0,10.0,29.0,26.0,17.0,22.0,18.0,20.0,37.0,106.0,42.0,21.0,29.0,30.0,35.0,41.0,65.0,17.0,24.0,19.0,12.0,14.0,32.0,62.0,64.0,53.0,66.0,42.0,30.0,51.0,28.0,46.0,76.0,41.0,28.0,69.0,35.0,22.0,80.0,37.0,27.0,51.0,70.0,25.0,46.0,42.0,30.0,19.0,61.0,42.0,76.0,61.0,25.0,14.0,16.0,40.0,48.0,23.0,48.0,36.0,34.0,25.0,49.0,98.0,37.0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Allapsidae;Group-Te;Group_Te_sp.;,NA,NA,NA,NA
Otu23,13.0,13.0,13.0,33.0,2.0,6.0,1.0,4.0,2.0,4.0,3.0,14.0,6.0,0.0,3.0,11.0,7.0,10.0,11.0,1.0,0.0,2.0,4.0,3.0,0.0,11.0,1.0,2.0,6.0,0.0,3.0,2.0,6.0,3.0,11.0,0.0,1.0,21.0,2.0,2.0,9.0,15.0,9.0,9.0,7.0,10.0,16.0,15.0,18.0,7.0,49.0,6.0,19.0,220.0,29.0,16.0,17.0,3.0,7.0,21.0,7.0,18.0,6.0,26.0,17.0,27.0,19.0,58.0,10.0,39.0,9.0,11.0,13.0,7.0,22.0,19.0,6.0,45.0,9.0,11.0,21.0,20.0,18.0,14.0,14.0,26.0,2.0,9.0,15.0,5.0,11.0,15.0,28.0,6.0,7.0,9.0,14.0,10.0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Cercomonadida;Cercomonadidae;Cercomonas;Cercomonas_sp.;,omnivore,naked_amoeboflagellate,gliding,soil_and_freshwater
Otu2,218.0,570.0,558.0,611.0,855.0,654.0,841.0,463.0,537.0,646.0,497.0,327.0,826.0,504.0,432.0,410.0,349.0,610.0,457.0,855.0,532.0,676.0,579.0,1150.0,403.0,503.0,663.0,827.0,660.0,502.0,945.0,746.0,631.0,777.0,543.0,534.0,474.0,314.0,492.0,248.0,309.0,501.0,366.0,381.0,529.0,801.0,394.0,227.0,274.0,249.0,258.0,123.0,175.0,262.0,167.0,189.0,84.0,116.0,81.0,127.0,140.0,119.0,104.0,216.0,226.0,125.0,111.0,131.0,156.0,127.0,164.0,189.0,167.0,255.0,96.0,136.0,42.0,103.0,146.0,200.0,259.0,178.0,137.0,153.0,234.0,183.0,300.0,179.0,334.0,270.0,299.0,248.0,313.0,880.0,431.0,368.0,279.0,319.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellomycetes_X;Tremellomycetes_X_sp.;,NA,NA,NA,NA
Otu48,5.0,12.0,39.0,9.0,27.0,11.0,14.0,11.0,22.0,23.0,19.0,8.0,10.0,7.0,17.0,7.0,8.0,17.0,13.0,53.0,20.0,12.0,35.0,17.0,12.0,19.0,41.0,24.0,28.0,14.0,49.0,15.0,26.0,34.0,30.0,47.0,26.0,22.0,22.0,38.0,10.0,35.0,20.0,21.0,25.0,25.0,18.0,11.0,5.0,0.0,11.0,2.0,7.0,1.0,7.0,12.0,20.0,15.0,1.0,4.0,3.0,8.0,6.0,7.0,13.0,1.0,8.0,13.0,6.0,1.0,19.0,43.0,11.0,5.0,39.0,11.0,3.0,16.0,10.0,15.0,15.0,14.0,10.0,4.0,13.0,4.0,8.0,5.0,10.0,30.0,5.0,21.0,11.0,6.0,9.0,10.0,6.0,35.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Zoopagomycota;Entomophthoromycotina;Entomophthoromycotina_X;Basidiobolus,NA,NA,NA,NA
Otu35,16.0,15.0,23.0,10.0,18.0,19.0,7.0,9.0,20.0,11.0,13.0,3.0,12.0,4.0,14.0,11.0,14.0,15.0,7.0,15.0,7.0,4.0,5.0,4.0,3.0,2.0,7.0,9.0,11.0,15.0,8.0,4.0,3.0,3.0,2.0,0.0,2.0,9.0,3.0,1.0,4.0,13.0,4.0,0.0,12.0,9.0,12.0,6.0,8.0,1.0,9.0,2.0,10.0,1.0,10.0,16.0,55.0,134.0,83.0,47.0,28.0,77.0,42.0,31.0,186.0,31.0,144.0,47.0,40.0,58.0,74.0,63.0,63.0,43.0,48.0,41.0,8.0,24.0,38.0,81.0,36.0,63.0,31.0,72.0,28.0,36.0,54.0,51.0,29.0,59.0,51.0,21.0,35.0,15.0,46.0,28.0,129.0,198.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Tricholoma,NA,NA,NA,NA
Otu3,172.0,174.0,307.0,632.0,375.0,313.0,219.0,1384.0,598.0,197.0,36.0,1965.0,184.0,31.0,262.0,60.0,178.0,101.0,882.0,1162.0,1597.0,558.0,71.0,89.0,17.0,944.0,202.0,35.0,38.0,32.0,50.0,270.0,24.0,101.0,1479.0,324.0,56.0,1377.0,225.0,1570.0,1198.0,161.0,1769.0,141.0,320.0,181.0,885.0,122.0,386.0,683.0,490.0,2633.0,367.0,267.0,140.0,124.0,173.0,866.0,1456.0,829.0,2082.0,90.0,2278.0,1362.0,784.0,1439.0,555.0,614.0,309.0,247.0,169.0,47.0,173.0,867.0,768.0,53.0,2662.0,161.0,274.0,72.0,352.0,579.0,1989.0,23.0,789.0,20.0,1414.0,455.0,411.0,1478.0,287.0,343.0,820.0,522.0,24.0,126.0,461.0,114.0,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Klebsormidiophyceae;Klebsormidiophyceae_X;Klebsormidiophyceae_XX;Klebsormidium,NA,NA,NA,NA
Otu887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,5.0,3.0,3.0,5.0,3.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,NA,NA,NA,NA
Otu235,5.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,5.0,11.0,1.0,6.0,4.0,4.0,19.0,3.0,4.0,6.0,6.0,5.0,5.0,16.0,5.0,1.0,12.0,13.0,1.0,11.0,16.0,12.0,3.0,6.0,7.0,12.0,4.0,5.0,1.0,3.0,5.0,1.0,3.0,4.0,3.0,0.0,0.0,5.0,7.0,5.0,Eukaryota,NA,NA,NA,NA
Otu169,9.0,13.0,12.0,20.0,23.0,6.0,7.0,7.0,19.0,16.0,25.0,1.0,19.0,4.0,16.0,7.0,14.0,36.0,11.0,10.0,17.0,39.0,10.0,8.0,6.0,8.0,18.0,42.0,14.0,110.0,12.0,16.0,13.0,30.0,21.0,22.0,35.0,23.0,24.0,28.0,15.0,27.0,15.0,20.0,32.0,32.0,26.0,14.0,18.0,1.0,17.0,5.0,9.0,6.0,12.0,7.0,13.0,4.0,1.0,1.0,2.0,5.0,8.0,4.0,0.0,3.0,10.0,16.0,12.0,12.0,15.0,10.0,8.0,5.0,11.0,9.0,5.0,30.0,9.0,11.0,4.0,5.0,4.0,6.0,11.0,17.0,10.0,5.0,6.0,6.0,33.0,13.0,10.0,5.0,12.0,37.0,10.0,40.0,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Acanthopodida,NA,NA,NA,NA
Otu22,242.0,29.0,40.0,21.0,16.0,34.0,30.0,36.0,17.0,30.0,21.0,18.0,23.0,10.0,21.0,9.0,19.0,53.0,8.0,8.0,19.0,52.0,22.0,28.0,9.0,51.0,19.0,34.0,22.0,17.0,18.0,25.0,12.0,23.0,28.0,11.0,21.0,10.0,16.0,1.0,7.0,21.0,12.0,19.0,30.0,12.0,38.0,3.0,1.0,2.0,9.0,0.0,2.0,3.0,0.0,1.0,115.0,29.0,15.0,37.0,60.0,46.0,67.0,41.0,60.0,77.0,92.0,26.0,164.0,61.0,79.0,77.0,57.0,40.0,97.0,54.0,28.0,97.0,53.0,59.0,61.0,55.0,67.0,77.0,134.0,73.0,38.0,46.0,28.0,41.0,68.0,71.0,54.0,32.0,43.0,61.0,71.0,56.0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Rhogostoma-lineage;Rhogostoma-lineage_X;Rhogostoma-lineage_X_sp.;,omnivore,testate_cell_organic,gliding,soil_and_freshwater
Otu100,5.0,2.0,6.0,0.0,2.0,7.0,1.0,0.0,3.0,2.0,8.0,0.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,10.0,11.0,7.0,28.0,18.0,12.0,42.0,8.0,25.0,20.0,12.0,19.0,27.0,11.0,9.0,14.0,13.0,21.0,1.0,22.0,18.0,20.0,12.0,24.0,13.0,21.0,7.0,8.0,13.0,10.0,15.0,12.0,4.0,13.0,6.0,4.0,8.0,16.0,10.0,29.0,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae,NA,NA,NA,NA
Otu396,0.0,2.0,8.0,7.0,5.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,1.0,4.0,6.0,1.0,4.0,4.0,2.0,2.0,9.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,20.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,5.0,0.0,3.0,Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida,NA,NA,NA,NA
Otu47,15.0,8.0,6.0,10.0,6.0,5.0,11.0,4.0,23.0,9.0,14.0,4.0,17.0,4.0,2.0,20.0,0.0,4.0,8.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,31.0,3.0,1.0,4.0,2.0,0.0,9.0,0.0,2.0,7.0,4.0,1.0,0.0,0.0,11.0,12.0,17.0,48.0,1.0,0.0,0.0,0.0,6.0,4.0,8.0,2.0,12.0,5.0,4.0,19.0,7.0,5.0,1.0,180.0,13.0,17.0,0.0,0.0,0.0,29.0,11.0,8.0,9.0,9.0,16.0,12.0,5.0,2.0,22.0,2.0,9.0,23.0,0.0,6.0,9.0,0.0,14.0,1.0,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;,NA,NA,NA,NA
Otu24,35.0,18.0,22.0,15.0,29.0,18.0,18.0,13.0,25.0,14.0,14.0,14.0,25.0,8.0,15.0,9.0,16.0,19.0,3.0,6.0,9.0,5.0,4.0,5.0,2.0,6.0,5.0,2.0,18.0,70.0,7.0,6.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,12.0,18.0,26.0,25.0,9.0,21.0,24.0,25.0,18.0,23.0,13.0,19.0,8.0,21.0,23.0,10.0,18.0,34.0,3.0,102.0,16.0,29.0,22.0,20.0,13.0,29.0,19.0,15.0,26.0,17.0,32.0,25.0,35.0,23.0,40.0,17.0,53.0,47.0,24.0,59.0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X;Filamoebidae;Filamoeba,NA,NA,NA,NA
Otu73,3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,53.0,31.0,17.0,15.0,62.0,14.0,9.0,8.0,21.0,26.0,16.0,9.0,14.0,16.0,15.0,12.0,10.0,14.0,19.0,4.0,60.0,25.0,35.0,3.0,17.0,16.0,37.0,2.0,33.0,3.0,5.0,4.0,5.0,2.0,3.0,16.0,0.0,3.0,6.0,18.0,10.0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Flamellidae;WIM80-lineage;WIM80-lineage_X;WIM80-lineage_X_sp.;,NA,NA,NA,NA
Otu661,0.0,1.0,0.0,5.0,0.0,4.0,3.0,12.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Eukaryota;TSAR;Alveolata;Ciliophora;Colpodea;Colpodea_X;Colpodida,NA,NA,NA,NA
Otu315,2.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Agaricomycotina;Agaricomycetes;Hyphodontia,NA,NA,NA,NA
Otu128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,23.0,15.0,8.0,28.0,12.0,3.0,14.0,9.0,51.0,16.0,18.0,20.0,5.0,6.0,1.0,2.0,8.0,1.0,1.0,23.0,12.0,7.0,4.0,14.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,Eukaryota;TSAR;Stramenopiles;Gyrista;Xanthophyceae;Xanthophyceae_X;Xanthophyceae_XX;Heterococcus,NA,NA,NA,NA
Otu107,17.0,7.0,5.0,6.0,8.0,12.0,5.0,3.0,7.0,2.0,1.0,4.0,0.0,1.0,8.0,2.0,9.0,6.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,22.0,6.0,15.0,10.0,21.0,5.0,8.0,24.0,11.0,8.0,9.0,7.0,3.0,11.0,3.0,8.0,12.0,1.0,21.0,8.0,13.0,18.0,9.0,7.0,3.0,10.0,1.0,0.0,0.0,12.0,8.0,10.0,6.0,6.0,3.0,6.0,13.0,7.0,16.0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea,NA,NA,NA,NA
Otu111,3.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,6.0,7.0,1.0,13.0,2.0,7.0,18.0,10.0,12.0,15.0,8.0,3.0,1.0,14.0,5.0,18.0,6.0,11.0,4.0,27.0,23.0,29.0,8.0,4.0,4.0,12.0,1.0,9.0,0.0,4.0,0.0,3.0,0.0,8.0,5.0,2.0,3.0,2.0,3.0,12.0,Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Geminigera;Geminigera_cryophila;,NA,NA,NA,NA
Otu6,122.0,571.0,306.0,101.0,14.0,15.0,9.0,27.0,364.0,232.0,65.0,109.0,13.0,2757.0,801.0,1684.0,590.0,14.0,22.0,20.0,13.0,7.0,9.0,6.0,90.0,17.0,10.0,4.0,612.0,10.0,16.0,363.0,6.0,3.0,19.0,0.0,0.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,12.0,2.0,168.0,1.0,2.0,4.0,14.0,5.0,21.0,30.0,6.0,24.0,8.0,6.0,67.0,80.0,25.0,2.0,8.0,7.0,194.0,28.0,17.0,14.0,9.0,71.0,7.0,10.0,7.0,8.0,38.0,34.0,6.0,16.0,34.0,190.0,168.0,6.0,4.0,51.0,21.0,36.0,Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX,NA,NA,NA,NA
Otu46,9.0,4.0,8.0,4.0,19.0,9.0,5.0,12.0,12.0,4.0,2.0,7.0,1.0,2.0,4.0,5.0,9.0,6.0,7.0,3.0,1.0,7.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,22.0,23.0,26.0,13.0,32.0,7.0,16.0,47.0,12.0,20.0,26.0,20.0,12.0,14.0,23.0,19.0,3.0,13.0,26.0,5.0,43.0,12.0,32.0,11.0,18.0,14.0,23.0,5.0,19.0,17.0,11.0,20.0,18.0,10.0,14.0,3.0,4.0,8.0,18.0,38.0,40.0,Eukaryota;Amoebozoa;Evosea;Evosea_X;Variosea;Variosea_X,NA,NA,NA,NA
