"";"HF100";"HF101";"HF102";"HF103";"HF104";"HF105";"HF106";"HF107";"HF108";"HF109";"HF110";"HF112";"HF113";"HF114";"HF115";"HF116";"HF117";"HF119";"HF120";"HF124";"HF125";"HF126";"HF127";"HF129";"HF130";"HF131";"HF132";"HF133";"HF134";"HF135";"HF136";"HF137";"HF138";"HF139";"HF140";"HF142";"HF143";"HF144";"HF149";"HF151";"HF152";"HF153";"HF154";"HF156";"HF158";"HF159";"HF160";"HF161";"HF162";"HF163";"HF164";"HF169";"HF171";"HF172";"HF173";"HF178";"HF41";"HF46";"HF47";"HF50";"HF51";"HF52";"HF53";"HF54";"HF55";"HF56";"HF57";"HF58";"HF59";"HF60";"HF61";"HF62";"HF63";"HF64";"HF65";"HF66";"HF68";"HF71";"HF72";"HF73";"HF74";"HF75";"HF76";"HF77";"HF79";"HF80";"HF81";"HF82";"HF83";"HF84";"HF85";"HF90";"HF91";"HF92";"HF93";"HF94";"HF95";"HF96";"Domain";"Supergroup";"Division";"Subdivision";"Class";"Order";"Family";"Genus";"Species";"nutrition";"morphology";"locomotion";"habitat"
"Otu35";13;11;19;9;17;18;8;9;13;10;12;5;7;6;17;10;17;25;9;10;3;3;7;3;2;3;9;12;14;22;13;6;2;7;5;2;6;9;2;5;3;13;6;1;7;8;15;8;6;4;6;4;5;0;19;11;54;136;101;48;22;70;32;37;167;31;140;53;44;64;75;75;69;53;37;47;20;26;34;87;33;60;30;80;33;39;60;42;34;59;55;25;35;18;47;28;142;212;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Basidiomycota";"Agaricomycotina";"Agaricomycetes";"Tricholoma";NA;NA;NA;NA;NA
"Otu3";161;171;298;622;401;300;220;1340;611;182;33;1927;209;39;249;52;156;117;876;1148;1688;572;90;80;26;934;199;39;36;32;39;272;23;105;1500;330;50;1391;230;1556;1189;162;1794;150;298;168;868;125;380;720;491;2599;312;237;137;120;168;862;1434;885;2052;94;2266;1341;802;1504;554;617;327;214;143;41;174;900;709;54;2674;159;285;66;328;585;2047;18;778;23;1442;486;393;1479;284;353;822;500;16;116;457;107;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Klebsormidiophyceae";"Klebsormidiophyceae_X";"Klebsormidiophyceae_XX";"Klebsormidium";NA;NA;NA;NA;NA
"Otu887";0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;4;3;3;3;5;1;1;4;2;4;1;2;0;1;0;1;0;0;0;0;0;1;2;0;2;1;0;1;2;1;4;0;0;0;2;1;0;0;2;"Eukaryota";"TSAR";"Stramenopiles";"Bigyra";"Opalozoa";"Opalozoa_X";"MAST-12";"MAST-12C";"MAST-12C_sp.";NA;NA;NA;NA
"Otu235";6;1;1;4;0;5;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;8;15;0;9;6;4;21;7;7;6;4;3;6;8;4;1;8;12;0;15;10;8;3;5;6;12;1;6;3;1;7;1;3;5;1;0;2;3;9;10;"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu169";11;14;14;15;14;6;6;11;23;22;23;4;24;6;23;4;18;35;10;8;11;45;8;8;4;10;27;30;19;126;16;17;16;33;17;21;31;19;20;32;17;29;16;20;26;28;23;13;11;1;14;8;15;1;13;7;14;4;1;0;1;16;7;3;0;7;11;20;13;10;10;18;11;3;10;13;5;27;12;7;3;5;7;9;8;15;9;1;12;6;30;13;11;9;15;43;9;37;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";NA;NA;NA;NA;NA;NA;NA
"Otu22";250;27;47;22;23;36;28;48;14;34;22;12;18;6;20;15;20;54;7;7;15;51;22;28;5;50;21;31;16;20;16;26;11;21;25;5;22;4;11;0;7;25;15;18;22;12;32;5;5;4;6;0;3;3;0;0;97;31;10;38;51;55;62;46;59;87;95;32;162;57;78;68;64;39;89;49;24;108;51;52;70;59;67;79;147;65;48;44;28;41;76;64;52;42;53;66;79;58;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Thecofilosea";"Cryomonadida";"Rhogostoma-lineage";"Rhogostoma-lineage_X";"Rhogostoma-lineage_X_sp.";"omnivore";"testate_cell_organic";"gliding";"soil_and_freshwater"
"Otu100";4;2;5;0;4;7;2;1;4;2;4;1;4;1;0;1;2;3;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;27;11;12;11;8;19;14;9;47;11;20;14;7;21;26;17;15;5;16;19;0;19;19;26;12;33;12;15;7;16;10;7;14;12;5;14;8;3;11;11;14;23;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";NA;NA;NA;NA;NA;NA;NA;NA
"Otu396";0;3;7;8;3;0;4;2;0;4;3;2;7;3;1;0;5;3;0;3;1;1;0;0;0;1;1;0;1;0;2;0;2;1;4;0;4;0;0;1;0;0;0;2;0;3;2;0;1;1;3;0;0;0;0;0;3;11;0;6;0;1;8;6;3;2;2;1;2;6;1;4;3;0;0;5;2;12;0;11;5;4;1;1;1;2;0;3;4;1;1;3;1;0;3;4;0;4;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Thaumatomonadida";NA;NA;NA;NA;NA;NA;NA
"Otu47";10;6;10;9;8;6;12;4;17;3;11;2;12;4;3;17;1;4;13;1;2;1;3;0;2;0;0;3;0;2;1;0;1;0;0;0;0;4;1;0;42;2;1;1;0;0;4;0;3;10;1;2;0;1;9;11;18;40;2;0;0;0;8;9;12;2;18;5;10;18;7;10;5;200;11;17;0;0;0;26;15;11;14;14;9;13;4;6;29;2;9;21;0;5;8;0;11;2;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu24";30;19;15;15;22;23;22;10;32;13;21;13;27;9;19;9;19;15;7;7;3;2;1;2;0;6;2;2;20;84;8;6;5;5;0;0;2;0;0;3;1;2;3;0;0;0;0;0;0;0;4;0;0;0;0;1;21;4;13;17;27;20;11;29;24;18;19;21;19;15;9;29;22;14;26;33;0;91;9;42;17;20;6;28;12;25;20;19;39;25;39;24;43;17;38;55;27;57;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";"Filamoebidae";"Filamoeba";NA;NA;NA;NA;NA
"Otu73";4;1;4;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;48;29;21;11;63;11;11;11;19;28;23;9;17;17;15;11;14;21;20;8;72;27;27;3;15;10;34;2;24;6;7;7;5;2;3;16;0;10;5;15;10;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Flamellidae";"WIM80-lineage";"WIM80-lineage_X";"WIM80-lineage_X_sp.";NA;NA;NA;NA
"Otu661";0;1;1;6;1;3;2;13;1;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Colpodea";"Colpodea_X";"Colpodida";NA;NA;NA;NA;NA;NA
"Otu315";1;1;2;3;0;2;1;1;0;0;2;0;0;0;2;1;2;4;4;1;1;2;2;1;0;3;0;1;1;0;1;2;0;0;1;0;0;0;1;1;0;3;3;0;4;1;1;0;3;0;0;0;2;1;0;0;1;0;0;0;2;0;0;3;0;3;1;0;0;1;0;0;0;0;3;2;1;0;0;0;0;0;0;0;4;3;0;0;2;2;0;5;4;2;1;1;0;0;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Basidiomycota";"Agaricomycotina";"Agaricomycetes";"Hyphodontia";NA;NA;NA;NA;NA
"Otu128";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;39;25;9;8;16;14;3;10;8;49;12;14;21;5;9;3;2;7;0;1;17;8;12;3;13;6;7;0;0;0;0;0;1;3;2;1;0;0;1;1;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Xanthophyceae";"Xanthophyceae_X";"Xanthophyceae_XX";"Heterococcus";NA;NA;NA;NA;NA
"Otu107";17;4;8;11;11;16;4;2;13;2;1;6;1;1;6;0;7;2;2;6;1;0;2;0;0;0;0;2;1;0;0;1;4;5;0;2;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;6;8;8;6;18;6;9;8;27;7;7;24;14;8;11;8;7;11;8;7;14;2;12;16;9;13;12;7;3;6;6;0;4;11;8;10;5;7;1;12;12;6;10;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";NA;NA;NA;NA;NA;NA;NA;NA
"Otu111";3;0;6;0;0;4;1;0;0;1;0;2;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;7;6;10;1;14;2;4;24;11;11;12;8;4;2;12;7;14;3;15;4;35;15;28;9;6;6;16;2;5;2;1;1;3;1;9;5;3;1;4;4;15;"Eukaryota";"Cryptista";"Cryptophyta";"Cryptophyta_X";"Cryptophyceae";"Cryptomonadales";"Cryptomonadales_X";"Geminigera";"Geminigera_cryophila";NA;NA;NA;NA
"Otu6";121;555;342;102;7;22;8;20;356;224;75;108;8;2878;799;1715;566;10;24;33;22;13;10;13;75;17;11;10;632;9;9;401;11;3;20;0;4;2;11;0;0;2;0;0;1;0;0;0;0;0;1;2;3;4;1;4;10;2;185;2;2;3;11;4;14;29;5;10;6;6;63;73;19;4;4;10;202;23;11;12;7;65;6;16;3;5;39;26;4;16;34;183;167;4;2;39;16;35;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu46";13;2;9;4;13;14;6;10;15;0;3;7;0;0;9;1;12;6;4;1;0;8;0;1;2;0;2;1;0;9;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;29;24;30;20;35;9;17;34;11;22;26;13;11;11;22;17;9;16;30;5;48;15;24;12;17;10;23;7;19;12;11;16;18;10;16;3;5;10;24;38;34;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Variosea_X";NA;NA;NA;NA;NA;NA;NA
"Otu61";37;19;11;12;21;12;20;7;9;8;10;5;16;11;18;8;9;14;5;9;4;7;5;10;1;3;15;7;6;8;16;6;10;6;7;7;14;0;17;12;7;9;2;6;12;5;7;6;0;3;1;3;3;0;1;2;43;58;40;30;21;58;21;37;63;23;40;51;40;34;40;39;37;46;57;48;27;35;56;67;57;35;33;35;50;55;29;30;21;32;24;40;38;10;29;34;52;63;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Heterochlamydomonas";NA;NA;NA;NA;NA
"Otu26";8;51;8;3;5;82;0;7;71;37;16;113;3;17;13;23;46;50;5;13;27;4;9;3;3;5;19;5;39;10;14;12;3;112;56;0;5;21;4;19;209;0;2;0;9;15;15;1;0;2;10;5;2;10;5;0;39;1;3;18;59;6;49;41;2;69;189;10;12;4;4;17;6;2;11;7;6;4;11;14;20;1;4;13;15;2;0;1;7;3;4;3;16;4;0;0;11;2;"Eukaryota";"Obazoa";"Opisthokonta";"Metazoa";"Mollusca";"Gastropoda";"Caenogastropoda";"Viviparus";"Viviparus_georgianus";NA;NA;NA;NA
"Otu531";0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;0;4;1;1;0;0;0;0;0;2;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;48;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Mucoromycota";"Mucoromycotina";"Mucoromycotina_X";"Absidia";NA;NA;NA;NA;NA
"Otu341";0;1;0;4;3;0;3;6;0;0;2;0;2;3;3;0;1;3;2;0;0;2;1;1;0;0;0;0;0;2;2;2;6;2;0;6;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;14;1;1;6;1;2;1;1;23;1;5;5;4;8;1;6;2;0;7;21;0;7;7;10;0;11;1;6;15;7;0;1;14;0;3;1;1;0;3;4;2;7;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu32";20;14;13;10;13;6;5;7;10;13;9;26;12;2;7;5;13;12;46;5;6;1;1;5;0;1;7;7;15;12;0;1;37;2;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;60;106;76;65;79;44;34;35;42;26;66;48;95;23;38;63;58;27;39;50;32;139;44;67;32;39;49;51;28;43;48;32;17;63;31;14;29;15;18;33;95;33;"Eukaryota";"Amoebozoa";"Tubulinea";"Tubulinea_X";"Elardia";"Euamoebida";"Vermamoebidae";"Hartmannella";"Hartmannella_vermiformis";NA;NA;NA;NA
"Otu140";4;0;3;0;1;3;2;0;3;0;2;3;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;28;10;1;3;20;8;10;10;13;13;10;10;21;19;11;11;8;8;11;2;34;12;10;6;11;3;29;9;5;4;3;0;3;1;6;0;2;6;3;9;5;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Paracercomonadidae";"Paracercomonas";"Paracercomonas_sp.";"bacterivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu132";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;13;10;103;28;1;112;0;6;42;12;1;18;2;0;1;0;0;8;0;2;5;0;0;0;0;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Spirotrichea";"Hypotrichia";NA;NA;NA;NA;NA;NA;NA
"Otu162";8;7;0;4;2;3;0;1;0;3;4;0;0;0;0;2;1;7;1;2;1;0;0;2;0;3;2;1;0;3;4;2;1;0;0;5;0;4;0;0;0;0;1;0;2;0;0;0;0;1;0;0;4;0;0;2;8;4;13;10;3;17;3;8;27;6;10;6;4;14;4;10;6;7;1;3;1;8;6;12;3;3;5;11;8;11;2;1;1;8;4;2;0;3;4;7;5;19;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Spongiochloris";NA;NA;NA;NA;NA
"Otu542";4;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;11;1;0;0;0;0;0;3;0;0;0;0;0;1;0;0;2;3;0;0;0;0;0;0;0;1;1;0;0;0;0;1;3;1;"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu757";133;187;220;120;236;334;194;139;106;182;189;33;166;159;198;110;205;152;146;37;130;60;42;123;33;162;86;159;61;43;79;137;61;132;71;8;20;2;37;8;10;6;27;9;26;14;22;2;4;3;9;0;0;4;6;2;78;90;88;245;127;115;126;188;51;140;149;165;113;203;193;210;149;165;161;105;17;249;115;244;100;149;116;135;325;205;96;148;170;193;155;113;176;409;234;221;165;235;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Mucoromycota";"Mucoromycotina";"Mucoromycotina_X";"Mucoromycotina_XX";"Mucoromycotina_XX_sp.";NA;NA;NA;NA
"Otu76";0;0;1;3;2;2;4;2;3;0;4;1;4;0;4;1;0;0;0;1;5;3;4;5;1;2;11;2;4;3;7;0;10;3;6;24;16;15;10;10;28;15;9;62;31;16;18;19;5;8;6;0;5;1;10;3;8;12;7;4;1;16;9;25;28;36;31;27;64;6;4;8;8;10;14;6;7;9;18;37;3;15;9;3;13;5;3;4;1;12;7;2;11;3;12;0;15;36;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";"Chlorococcum";"Chlorococcum_microstigmatum";NA;NA;NA;NA
"Otu294";1;1;2;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;3;1;0;18;2;2;11;1;20;1;4;6;8;6;2;2;6;3;1;12;7;2;1;0;0;2;0;2;0;0;0;2;0;3;1;0;0;1;2;1;"Eukaryota";"Archaeplastida";"Streptophyta";"Streptophyta_X";"Embryophyceae";"Embryophyceae_X";"Embryophyceae_XX";NA;NA;NA;NA;NA;NA
"Otu146";1;0;2;2;2;2;1;0;3;0;3;0;3;0;0;0;0;3;2;0;1;1;1;2;0;0;1;3;0;0;0;2;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;5;11;26;13;2;8;5;6;5;3;17;8;5;2;5;11;5;9;13;77;0;2;10;10;5;12;4;11;10;1;8;6;9;5;12;15;4;11;8;4;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Ochromonadales";"Ochromonadales_clade-XII";"Ochromonadales_clade-XII_X";"Ochromonadales_clade-XII_X_sp.";NA;NA;NA;NA
"Otu154";43;11;19;18;18;16;13;23;35;11;8;2;12;2;15;5;12;17;5;10;1;5;1;0;1;0;1;4;5;3;2;6;11;6;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;27;8;6;6;37;14;32;29;25;25;34;21;36;29;26;25;12;25;33;4;48;40;37;36;47;24;37;14;44;10;13;24;17;18;27;2;6;20;24;43;43;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu41";12;11;16;23;19;14;22;13;27;18;18;4;13;3;16;9;9;13;3;13;9;9;18;12;4;8;9;14;13;3;16;7;16;19;14;18;31;11;20;21;22;26;4;22;49;16;30;32;14;26;24;16;28;15;19;14;20;46;13;21;9;27;10;16;32;10;21;14;11;13;17;12;18;15;10;7;8;24;19;26;22;20;9;25;10;13;6;11;14;11;8;11;17;6;16;21;21;41;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu148";13;4;11;3;4;5;1;0;11;3;1;1;10;2;3;4;1;4;3;2;1;0;0;0;2;0;1;1;1;0;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;14;15;15;11;12;12;27;8;16;14;16;22;19;19;15;10;10;21;4;12;13;10;22;9;6;17;14;12;11;7;12;13;15;8;5;2;12;16;16;37;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Cercomonadida";"Cercomonadidae";"Eocercomonas";"Eocercomonas_sp.";"omnivore";"naked_amoeboflagellate";"gliding";"soil_and_freshwater"
"Otu720";0;0;4;1;0;5;0;3;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;2;1;0;1;2;0;1;1;0;1;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Chrysophyceae";"Synurales";"Synuraceae";"Mallomonas";NA;NA;NA;NA;NA
"Otu190";4;3;3;0;1;8;0;1;1;0;4;0;2;0;4;3;5;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;4;9;3;2;4;4;6;3;7;7;7;5;3;6;4;3;3;4;1;4;17;11;4;9;6;7;7;2;2;1;1;4;7;7;4;3;4;5;7;11;"Eukaryota";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Otu174";5;1;10;4;1;1;1;3;10;0;4;0;2;0;1;3;4;0;1;0;0;1;2;1;0;0;3;0;3;0;4;0;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;8;0;2;6;8;2;4;6;3;1;3;6;12;1;3;4;3;1;5;3;4;2;4;5;5;2;23;3;1;2;3;8;0;3;1;1;0;14;0;13;1;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporomycetes_XX";"Peronosporomycetes_XXX";"Peronosporomycetes_XXX_sp.";NA;NA;NA;NA
"Otu314";0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3;1;2;10;2;2;1;0;3;2;4;4;1;3;0;4;3;1;0;0;12;0;0;5;1;1;1;3;4;4;0;0;0;3;0;0;4;0;2;0;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Imbricatea";"Euglyphida";"Euglyphidae";"Euglypha";NA;"omnivore";"testate_cell_silica";"gliding";"ubiquitous"
"Otu458";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;6;0;4;3;3;8;2;2;4;1;2;1;3;0;2;1;3;0;0;0;5;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;3;0;"Eukaryota";"Amoebozoa";"Evosea";"Evosea_X";"Variosea";"Fractovitellida";"Schizoplasmodiidae";NA;NA;NA;NA;NA;NA
"Otu167";8;1;2;0;0;0;11;0;0;0;0;2;21;3;0;3;1;0;10;4;0;0;0;0;1;0;3;0;2;0;0;28;0;0;0;0;0;0;0;0;4;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;8;0;17;0;0;0;0;2;1;3;57;0;0;2;5;21;0;5;1;16;1;0;4;0;21;1;3;11;0;25;0;4;2;0;4;13;22;12;0;0;7;0;"Eukaryota";"TSAR";"Alveolata";"Apicomplexa";"Gregarinomorphea";"Neogregarinorida";"Actinocephalidae";"Monocystis";"Monocystis_sp.";NA;NA;NA;NA
"Otu249";23;5;6;7;6;15;13;3;8;5;5;2;8;2;9;8;8;2;1;0;3;3;4;0;2;2;4;3;6;3;8;3;3;2;5;4;6;2;2;2;2;6;3;6;3;3;1;3;1;7;4;2;4;2;9;5;6;12;9;8;6;21;6;10;16;3;8;9;8;7;8;13;7;10;4;7;1;26;10;8;16;4;1;20;5;10;4;6;5;10;8;3;2;4;6;7;8;23;"Eukaryota";"Amoebozoa";"Discosea";"Discosea_X";"Centramoebia";"Acanthopodida";"Acanthamoebidae";"Acanthamoeba";"Acanthamoeba_sp.";NA;NA;NA;NA
"Otu289";1;0;2;0;2;0;2;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;22;0;0;0;0;0;3;5;1;0;0;0;1;0;0;0;1;3;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;3;3;0;4;"Eukaryota";"TSAR";"Rhizaria";"Cercozoa";"Filosa-Sarcomonadea";"Glissomonadida";"Sandonidae";NA;NA;NA;NA;NA;NA
"Otu42";14;5;4;3;8;5;6;1;2;0;1;2;2;0;4;0;4;3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;67;73;102;24;40;63;22;35;103;27;74;123;37;37;67;37;36;30;20;39;12;53;49;80;49;46;29;51;9;37;17;31;25;40;25;24;23;9;18;13;48;69;"Eukaryota";"Archaeplastida";"Chlorophyta";"Chlorophyta_X";"Chlorophyceae";"Chlamydomonadales";"Chlamydomonadales_X";NA;NA;NA;NA;NA;NA
"Otu1";135;432;231;275;451;344;295;295;423;485;636;146;568;203;268;371;212;708;165;502;606;831;1114;560;422;671;963;805;965;705;1076;681;1412;817;686;1239;1365;814;1294;1111;957;1018;721;1209;1088;1249;801;1043;1193;952;888;811;1554;995;1272;1411;35;66;26;340;111;81;53;64;44;51;61;55;99;32;67;62;79;49;401;110;22;61;41;75;105;93;79;74;95;204;67;91;204;74;169;104;68;75;178;214;173;96;"Eukaryota";"Obazoa";"Opisthokonta";"Fungi";"Ascomycota";"Pezizomycotina";"Leotiomycetes";"Leotiomycetes_X";"Leotiomycetes_X_sp.";NA;NA;NA;NA
"Otu75";5;4;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;80;39;53;16;3;27;16;1;5;19;42;39;20;66;42;11;61;25;14;69;5;45;19;8;31;14;43;8;14;15;11;1;95;31;23;23;2;3;0;13;15;"Eukaryota";"TSAR";"Stramenopiles";"Gyrista";"Peronosporomycetes";"Peronosporomycetes_X";"Peronosporales";"Lagenidium";NA;NA;NA;NA;NA
"Otu279";2;0;11;0;0;11;25;10;0;6;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;33;0;0;1;18;0;5;2;0;2;1;30;1;1;41;4;0;3;5;18;0;6;6;34;0;1;0;12;8;20;0;29;8;6;10;114;33;5;0;11;1;0;"Eukaryota";"TSAR";"Alveolata";"Ciliophora";"Litostomatea";"Litostomatea_X";"Litostomatea_XX";NA;NA;NA;NA;NA;NA
